GM,02-001,103,45G,,,,x,10/15/2014,2.655,10/23/2014,N/A,N/A,10/29/2014,38,95.37,75,304.2,11/21/2014,38,97.2,75,168.33,N/A,11/27/2014,38,97.2,-0,-0,75,168.3333333333,-0,-0
GM,02-001,104,45G,,,,x,10/15/2014,1.66,10/23/2014,0.005 + 0.015,2014-10-27 + 2014-10-31,10/29/2014,136,57.24,135,173.2,12/17/2014,136,85,135,118.68,N/A,,136,85,,,135,118.68,,
GM,01-001,105,45G,,,,x,10/15/2014,1.785,10/23/2014,0.015 + 0.020,10/27/2014,10/29/2014,39,36.44,78,125.5,11/12/2014,39,108.89,78,160.61,N/A,11/27/2014,39,108.8875,-0,-0,78,160.6142857143,-0,-0
GM,03-002,106,45G,,,,,,3.95,10/23/2014,0.04,10/31/2014,10/31/2014,39,36.44,78,125.5,11/12/2014,39,108.89,78,160.61,N/A,11/27/2014,39,108.8875,-0,-0,78,160.6142857143,-0,-0
GM,02-001,107,45G,,,,,,2.195,10/23/2014,0.025,10/31/2014,10/31/2014,120,79.1,111,198.8,12/17/2014,120,113.78,111,129.7,N/A,,120,113.775,,,111,,,
GM,02-001,108,45G,,,,,,2.93,10/23/2014,0.035,10/31/2014,10/31/2014,120,79.1,111,198.8,12/17/2014,120,113.78,111,129.7,N/A,,120,113.775,,,111,,,
GM,01-001,109,45G,,,,,,x,10/15/2014,0.03,10/28/2014,10/29/2014,37,79.3,87,244.9,12/16/2014,37,126.77,87,244.9,N/A,,37,126.7666666667,,,87,,,
GM,01-001,110,45G,,,,,,x,10/15/2014,0.015 + 0.070,2014-10-27 +2014-10-28,10/29/2014,37,79.3,87,244.9,12/16/2014,37,126.77,87,244.9,N/A,,37,126.7666666667,,,87,,,
GM,01-001,111,45G,,,,,,x,10/15/2014,N/A,N/A,10/29/2014,38,95.37,75,304.2,11/21/2014,38,97.2,75,168.33,N/A,11/27/2014,38,97.2,-0,-0,75,168.3333333333,-0,-0
GM,03-002,112,45G,,,,,,3.5,10/23/2014,0.035,10/31/2014,11/3/2014,136,57.24,135,173.2,12/17/2014,136,85,135,118.68,N/A,,136,85,,,135,,,
GM,03-002,113,45G,,,,,,2.12,10/23/2014,0.03,10/31/2014,11/3/2014,136,57.24,135,173.2,12/17/2014,136,85,135,118.68,N/A,,136,85,,,135,,,
GM,02-001,114,45G,,,,,,3.095,10/23/2014,0.04,10/31/2014,11/3/2014,137,62.4,134,227.8,11/10/2014,137,93.16,134,127.3,N/A,11/27/2014,137,93.16,1,465.8,134,127.26,2,636.3
GM,02-001,115,45G,,,,,,2.515,10/23/2014,0.03,10/31/2014,11/3/2014,137,62.4,134,227.8,11/10/2014,137,93.16,134,127.3,N/A,11/27/2014,137,93.16,-0,-0,134,127.26,-0,-0
GM,02-001,116,45G,,,,,,2.37,10/23/2014,0.025,10/31/2014,11/3/2014,137,62.4,134,227.8,11/10/2014,137,93.16,134,127.3,N/A,11/27/2014,137,93.16,-0,-0,134,127.26,-0,-0
GM,02-001,117,45G,,,,,,2.605,10/23/2014,0.03,10/31/2014,11/3/2014,137,62.4,134,227.8,11/10/2014,137,93.16,134,127.3,N/A,11/27/2014,137,93.16,-0,-0,134,127.26,-0,-0
GM,01-001,118,45G,,,,,,3.515,10/24/2014,0.03,10/31/2014,11/3/2014,137,62.4,134,227.8,11/10/2014,137,93.16,134,127.3,N/A,11/27/2014,137,93.16,-0,-0,134,127.26,-0,-0
GM,01-001,119,45G,,,,,,2.61,10/24/2014,0.03,10/31/2014,11/3/2014,136,57.24,135,173.2,12/17/2014,136,85,135,118.68,N/A,,136,85,,,135,,,
GM,1,120,45G,,,,,,x,10/12/2014,0.16,11/6/2014,11/7/2014,to be processed,to be processed,156,147.6,12/18/2014,156-t,17.05,156,42.98,N/A,,156-t,17.05,,,156,,,
GM,1,121,45G,,,,,,x,10/14/2014,0.105,11/6/2014,11/7/2014,to be processed,to be processed,156,147.6,12/18/2014,156-t,17.05,156,42.98,N/A,,156-t,17.05,,,156,,,
SL,01-001,122,60G,,,,,,x,10/13/2014,0.165,10/28/2014,10/29/2014,92,109.6,98,365.9,11/20/2014,98,164.3,92,254.53,N/A,11/27/2014,98,164.3,1,492.9,92,254.5333333333,2,763.6
